65,27,80,95,75,10,3,95,50,3,33,51,28,58,94,64,99,97,96,34,56,8,25,78,13,56,32,83,18,29,30,43,41,70,30,73,45,80,66,86,95,90,42,52,58,51,61,50,7,79,100,13,88,34,27,71,88,25,66,75,52,37,61,5,52,55,38,58,88,13,15,99,19,1,54,24,31,5,2,67,62,59,74,35,17,14,77,95,3,81,75,5,54,95,1,21,73,65,44,1
38,77,95,9,2,1,93,68,70,56,31,59,25,82,48,63,93,9,80,90,88,85,43,48,45,13,73,31,63,69,16,49,100,89,19,86,6,60,39,47,10,68,97,57,80,25,82,97,22,97,33,94,7,42,32,96,43,92,24,26,78,27,19,76,20,45,99,8,47,26,17,21,68,100,48,13,28,81,5,35,9,63,15,81,53,50,55,27,5,7,10,68,92,94,20,5,89,93,31,84
20,19,33,11,5,43,66,99,98,31,2,77,25,41,24,33,41,51,46,50,5,68,2,69,90,17,52,41,58,15,37,59,27,93,3,63,9,92,31,98,52,83,79,69,42,5,84,48,87,19,14,28,65,42,19,75,49,83,63,85,58,34,20,66,61,70,13,27,1,94,72,99,33,28,33,54,59,68,19,13,61,75,84,58,85,26,17,75,24,20,90,98,65,99,3,64,6,90,25,49
43,29,68,15,67,66,94,77,33,94,54,9,16,99,40,81,1,53,34,62,91,14,61,42,36,1,80,89,76,52,75,9,67,9,45,19,80,11,35,85,12,12,73,10,54,85,49,100,42,94,39,95,33,99,45,76,47,45,8,54,96,9,87,60,20,76,77,18,47,66,68,62,80,4,44,6,40,21,21,64,55,31,55,82,31,60,94,91,13,98,9,23,16,70,80,26,8,100,97,47
49,10,44,17,61,73,17,34,84,99,10,67,96,9,71,100,55,10,6,59,14,86,96,39,13,42,21,71,16,73,71,67,97,49,25,58,66,30,92,8,55,28,77,88,93,5,77,50,67,5,57,64,65,6,33,55,52,99,97,92,18,46,13,23,42,40,58,57,83,76,36,25,55,16,77,47,19,2,72,75,86,92,97,9,20,23,21,59,64,58,79,9,6,71,20,42,2,8,23,91
13,58,84,63,53,54,93,67,74,29,15,52,94,33,56,99,21,91,75,70,84,20,10,22,57,49,68,25,36,93,71,6,68,13,87,17,4,6,46,24,69,77,76,95,90,32,92,51,79,25,64,88,88,40,28,29,28,58,61,36,91,46,65,72,86,57,63,21,88,82,10,52,24,48,100,99,40,77,45,81,65,79,8,20,7,96,2,91,48,59,85,36,2,38,96,18,20,13,40,42
59,69,77,58,73,11,80,25,96,81,64,18,82,52,76,13,22,89,51,3,81,61,4,39,88,16,6,76,15,74,1,56,30,26,53,91,56,51,45,82,15,22,85,10,55,79,91,77,25,1,55,37,38,80,94,25,24,24,39,94,76,3,44,73,43,21,49,50,31,5,1,72,69,89,27,69,16,57,85,27,28,11,94,63,95,7,61,6,11,96,46,74,20,7,78,89,3,99,23,55
23,55,17,6,71,64,58,30,4,90,86,94,73,7,100,24,33,44,20,53,92,55,89,3,35,67,81,30,86,75,38,72,54,89,92,8,72,77,46,41,78,4,78,85,91,98,22,39,56,68,32,24,77,60,40,29,90,82,4,93,29,64,62,35,93,95,23,73,24,42,38,26,5,29,80,88,84,66,39,44,11,29,36,7,25,19,61,56,44,11,61,61,53,45,82,35,47,10,28,70
39,43,87,94,79,13,45,69,36,60,98,60,18,73,97,3,10,79,43,4,14,17,25,48,5,2,68,28,34,41,91,49,1,20,98,34,12,29,95,47,40,44,98,91,6,59,55,46,23,91,16,19,17,31,38,97,91,46,86,59,63,6,74,4,38,52,15,96,84,73,79,12,58,79,14,50,15,64,84,41,7,91,7,75,63,63,47,1,91,88,36,46,15,55,43,21,25,69,42,8
59,65,99,73,29,14,26,53,67,89,58,45,37,56,54,61,75,15,17,83,51,1,1,34,15,12,95,1,28,24,32,62,89,13,59,59,22,23,22,96,90,94,12,2,81,78,79,14,1,58,16,55,52,91,60,24,61,25,61,11,47,17,31,85,70,28,64,77,44,14,45,55,100,18,4,29,68,74,75,61,63,12,97,61,21,30,60,16,57,90,76,92,8,55,31,80,92,93,100,51
26,65,52,74,70,10,76,42,29,95,100,95,19,53,97,12,75,62,76,34,41,78,82,98,8,96,10,38,1,53,60,22,41,55,12,48,82,34,89,97,31,27,40,53,34,73,20,76,77,16,14,26,63,10,7,54,37,96,85,37,13,69,5,78,59,23,81,9,51,64,10,22,37,74,46,19,76,89,59,78,70,79,65,80,25,14,73,41,74,22,59,1,56,79,69,3,72,15,92,49
30,68,89,7,56,15,23,61,24,55,56,66,1,83,12,41,55,27,37,85,18,77,15,56,75,98,91,44,81,22,30,65,31,32,93,81,14,46,2,77,7,57,50,66,23,66,75,57,3,51,71,31,72,32,21,21,60,15,51,28,55,56,84,51,11,96,67,94,19,25,81,32,56,25,57,97,2,67,17,95,28,11,43,17,75,19,41,24,99,17,62,52,99,61,86,4,49,89,56,86
62,64,59,87,40,17,7,76,72,73,52,46,32,86,6,89,34,45,95,25,58,43,88,85,46,4,51,31,50,85,13,39,96,39,60,54,89,74,35,58,22,36,26,39,83,67,48,65,40,57,47,2,31,89,73,44,67,52,1,27,97,1,37,71,42,69,48,98,16,84,66,98,93,9,24,76,15,13,53,14,43,77,60,74,16,96,60,54,59,65,85,15,17,95,88,53,8,2,60,62
27,95,16,94,7,20,77,59,63,58,34,84,70,79,31,55,84,85,2,59,61,6,10,41,67,50,62,30,54,67,39,11,47,80,89,23,93,51,77,92,9,3,4,65,35,94,59,80,26,19,12,59,27,66,58,15,90,98,92,23,45,29,67,80,93,71,95,61,91,84,46,31,26,86,15,96,4,72,47,26,37,67,35,76,83,30,43,32,51,19,46,51,16,64,90,94,54,35,8,12
83,21,20,99,79,32,68,56,60,3,44,54,63,32,59,37,56,20,83,94,22,59,36,47,70,87,32,25,88,82,82,38,29,84,43,71,2,39,35,50,96,51,98,77,17,54,27,23,21,33,71,97,92,69,21,38,9,65,42,1,60,38,90,34,6,66,60,96,100,46,54,95,84,69,68,68,81,45,38,38,9,78,22,89,10,24,13,71,54,12,89,57,17,88,85,61,67,24,58,61
99,71,41,86,34,32,72,59,67,45,50,56,55,46,54,21,96,31,63,5,52,18,60,83,58,25,8,94,73,80,99,27,9,69,61,15,38,91,62,17,2,83,73,58,3,40,9,86,67,72,18,85,62,48,85,80,54,62,74,90,12,15,28,92,39,78,23,34,40,40,53,42,18,96,36,19,5,65,10,100,7,94,4,43,98,67,35,59,61,37,50,65,8,13,49,61,61,99,90,17
74,24,75,79,61,22,65,52,5,65,8,69,44,76,91,45,90,49,54,6,99,73,59,100,63,84,86,87,67,47,87,25,59,42,8,66,17,97,46,33,12,26,15,64,96,68,30,91,92,56,81,1,10,15,43,82,43,47,16,46,20,8,100,58,25,59,69,91,83,97,63,2,88,99,52,29,67,65,26,35,13,18,16,19,66,1,55,24,77,41,63,21,72,82,49,65,42,85,47,40
35,12,83,52,75,26,42,9,35,53,89,37,29,11,55,96,36,34,66,3,49,54,67,53,88,82,15,40,18,31,9,63,16,65,93,64,55,63,2,30,2,5,15,28,69,45,92,30,1,15,52,64,63,96,55,91,62,58,82,58,17,47,84,29,23,51,33,1,96,1,65,32,28,54,70,6,46,68,34,90,68,3,38,31,29,8,13,7,61,9,57,35,45,98,7,93,12,80,40,54
59,61,79,18,11,90,40,72,46,38,7,24,51,11,44,13,55,80,73,69,70,26,65,93,67,63,38,48,56,69,34,53,8,22,65,23,11,14,60,56,22,25,71,84,87,14,48,73,75,39,55,36,20,89,53,55,56,92,91,32,4,38,80,27,36,88,75,49,90,40,20,16,85,91,60,5,81,6,38,24,22,84,88,33,87,31,9,1,73,69,73,33,52,24,46,22,82,91,11,88
11,46,32,40,13,71,82,100,25,94,44,58,77,27,55,48,35,99,10,60,42,92,44,74,88,1,63,57,96,99,24,42,59,62,11,19,4,62,61,7,2,67,39,43,94,44,27,34,80,40,21,12,78,44,19,82,23,38,78,100,28,83,66,90,93,40,100,15,85,49,81,100,81,48,51,28,36,23,15,23,24,48,45,45,4,23,29,19,44,55,55,62,61,92,60,89,25,79,66,66
91,46,54,14,55,56,32,36,72,83,83,87,77,53,72,86,63,16,88,12,4,76,14,57,47,38,100,49,60,77,32,22,29,68,71,17,94,39,65,7,65,33,8,64,69,55,77,28,91,58,79,55,87,84,9,71,11,23,76,99,24,54,55,37,51,25,27,32,69,62,20,46,19,89,78,18,3,17,32,100,1,11,64,37,77,70,68,50,65,99,79,60,89,68,12,5,51,84,100,79
88,67,9,4,49,19,82,98,86,85,40,41,58,98,2,5,80,24,2,80,30,89,76,97,15,91,52,27,81,83,99,86,37,61,40,15,98,100,35,17,52,66,42,84,92,40,78,18,98,2,53,42,34,33,47,5,1,43,41,97,36,82,39,16,81,29,94,18,18,8,42,55,98,3,69,68,22,93,29,96,73,9,39,63,90,71,46,62,18,22,45,69,13,73,35,82,81,33,68,13
82,78,12,94,90,22,79,35,29,38,62,12,75,72,81,70,75,71,30,62,81,7,25,83,7,69,100,99,99,71,55,87,73,35,9,21,37,29,50,95,25,2,15,28,26,40,3,67,12,58,58,52,14,37,4,15,6,28,71,67,14,47,83,95,36,91,70,60,24,15,24,27,26,13,32,91,72,52,83,64,57,12,84,94,62,86,50,13,88,92,92,17,30,69,27,4,51,75,43,53
27,36,14,31,80,8,86,89,74,60,82,45,65,32,15,98,13,38,18,8,35,19,66,96,72,38,23,19,89,60,75,29,86,37,22,96,65,71,71,82,20,72,80,41,89,76,88,54,52,94,43,89,77,80,44,24,33,45,57,73,100,2,60,66,46,71,10,66,44,66,28,89,78,75,84,36,55,68,35,51,56,17,77,29,73,56,6,14,26,67,9,66,7,80,59,42,31,67,66,90
60,67,68,30,74,92,51,46,14,88,89,31,13,30,48,29,83,98,93,7,9,74,86,65,31,64,40,87,22,76,85,62,35,18,25,2,7,54,89,72,10,40,94,56,93,53,80,83,83,11,73,15,32,10,56,25,78,63,59,34,52,1,79,99,96,86,25,35,3,22,1,11,82,40,67,11,87,67,88,36,75,98,13,25,47,58,8,32,36,75,100,77,15,53,44,60,87,29,59,11
3,42,50,34,6,71,64,42,84,94,94,41,51,86,26,14,3,98,7,14,52,70,9,38,68,25,70,4,4,50,17,78,97,80,23,96,21,20,6,98,37,4,1,45,31,50,33,27,64,74,8,44,26,96,64,18,34,54,35,53,39,17,99,20,14,38,94,6,27,12,93,83,50,40,59,80,74,9,27,77,83,29,10,93,76,54,34,9,31,38,73,40,7,76,42,20,6,34,75,64
43,85,19,47,8,56,96,22,14,67,20,84,35,92,37,69,42,65,59,79,37,78,98,48,66,58,7,34,46,87,91,96,96,50,71,3,4,69,10,100,1,41,66,10,8,9,67,18,96,98,60,6,21,1,4,24,62,39,71,28,25,37,79,83,8,64,48,5,99,5,53,43,92,61,2,47,11,23,78,79,40,60,67,93,1,86,34,41,97,48,56,40,19,51,6,80,74,91,65,9
32,84,50,65,9,32,45,13,59,21,26,41,10,64,67,91,74,87,64,10,74,51,4,92,54,99,75,75,2,7,11,92,21,36,76,98,47,6,65,99,61,72,68,75,77,26,30,44,95,61,87,39,7,30,71,28,100,88,17,72,37,72,86,50,71,4,89,6,32,17,47,93,11,3,84,69,98,29,61,3,14,86,38,31,20,45,99,29,20,11,15,70,77,91,26,22,91,4,51,42
17,26,15,3,80,17,7,31,37,66,90,40,15,26,17,62,79,41,66,24,53,43,84,2,72,85,43,65,48,97,75,39,77,78,55,30,16,19,77,16,48,93,26,4,9,45,93,48,97,72,45,73,56,5,17,96,65,31,1,78,40,16,49,60,94,93,78,8,58,52,53,53,14,39,12,69,74,92,2,6,20,25,11,8,10,39,76,64,10,89,84,24,90,13,25,18,47,70,94,72
18,62,6,85,95,63,87,73,81,8,60,37,20,9,28,90,37,64,87,25,81,62,84,16,51,29,82,17,96,10,73,17,62,24,56,53,100,5,99,96,31,99,85,43,73,64,29,79,7,31,66,10,41,45,60,35,54,41,57,9,93,28,88,5,11,47,2,2,62,87,34,88,86,6,85,43,2,23,71,33,73,73,63,79,17,60,65,22,70,45,73,95,52,86,71,62,47,21,61,11
